major_name,cluster,cluster_label
Tin học xây dựng (ngành Kỹ thuật xây dựng),0,Ngành Cạnh tranh Cao
Tiếng Anh KHKT và Công nghệ,0,Ngành Cạnh tranh Cao
Tiếng Anh Thương mại,0,Ngành Cạnh tranh Cao
Tiếng Anh chuyên nghiệp quốc tế,0,Ngành Cạnh tranh Cao
Tiếng Anh thương mại,0,Ngành Cạnh tranh Cao
Tiếng Anh truyền thông,0,Ngành Cạnh tranh Cao
Tiếng Anh tài chính kế toán,0,Ngành Cạnh tranh Cao
Tiếng Nhật thương mại,0,Ngành Cạnh tranh Cao
Tiếng Trung KHKT và Công nghệ,0,Ngành Cạnh tranh Cao
Tiếng Việt và Văn hóa Việt Nam,1,Ngành Cạnh tranh Khá
Tiếng Việt và văn hóa Việt Nam,0,Ngành Cạnh tranh Cao
Tiếng Việt và văn hóa Việt Nam (mới),0,Ngành Cạnh tranh Cao
Toán - Tin,0,Ngành Cạnh tranh Cao
Toán học,0,Ngành Cạnh tranh Cao
Toán học (Toán – Tin học),0,Ngành Cạnh tranh Cao
Toán kinh tế,0,Ngành Cạnh tranh Cao
Toán kinh tế (Chuyên ngành Phân tích dữ liệu),0,Ngành Cạnh tranh Cao
"Toán kinh tế (Chuyên ngành Toán ứng dụng trong Kinh tế, Quản trị và Tài chính)",0,Ngành Cạnh tranh Cao
"Toán kinh tế (Chuyên ngành Toán ứng dụng trong Kinh tế, Quản trị và Tài chính) (Tiếng Anh)",0,Ngành Cạnh tranh Cao
Toán kinh tế (chương trình chuẩn),0,Ngành Cạnh tranh Cao
Toán tin,1,Ngành Cạnh tranh Khá
Toán tin (CTĐT Giáo viên),0,Ngành Cạnh tranh Cao
Toán tài chính,0,Ngành Cạnh tranh Cao
Toán ứng dụng,0,Ngành Cạnh tranh Cao
Toán ứng dụng (chuyên ngành toán tin ứng dụng),0,Ngành Cạnh tranh Cao
Toán – Tin học (Công nghệ thông tin (CTLK với ĐH West of England) (4+0); Công nghệ thông tin (CTLK với ĐH Macquarie) (2+1); Khoa học máy tính (CTLK với ĐH West of England) (2+2); Công nghệ thông tin (CTLK với ĐH Deakin) (2+2); Công nghệ thông tin (CTLK với ĐH Deakin) (3+1)),0,Ngành Cạnh tranh Cao
Toán – Tin học (Nhóm ngành: Công nghệ thông tin; Khoa học máy tính; Khoa học dữ liệu; Toán ứng dụng (Kỹ thuật Tài chính và Quản trị rủi ro); Thống kê (Thống kê ứng dụng)),0,Ngành Cạnh tranh Cao
"Trinh sát kỹ thuật (Thí sinh Nam, miền Bắc)",0,Ngành Cạnh tranh Cao
"Trinh sát kỹ thuật (Thí sinh Nam, miền Nam)",0,Ngành Cạnh tranh Cao
Triết học,0,Ngành Cạnh tranh Cao
Triết học (Triết học Mác Lê-nin),0,Ngành Cạnh tranh Cao
Trung Quốc học,0,Ngành Cạnh tranh Cao
"Truyền thông (chuyên ngành Báo chí) (Liên kết ĐH Deakin, Úc)",0,Ngành Cạnh tranh Cao
Truyền thông Marketing,0,Ngành Cạnh tranh Cao
Truyền thông doanh nghiệp (dạy bằng tiếng Pháp),0,Ngành Cạnh tranh Cao
Truyền thông quốc tế,0,Ngành Cạnh tranh Cao
Truyền thông số,0,Ngành Cạnh tranh Cao
Truyền thông số và Kỹ thuật đa phương tiện (CT tiên tiến),0,Ngành Cạnh tranh Cao
Truyền thông số và thiết kế đa phương tiện,0,Ngành Cạnh tranh Cao
Truyền thông Đa phương tiện,0,Ngành Cạnh tranh Cao
Truyền thông đa phương tiện,1,Ngành Cạnh tranh Khá
Truyền thông đa phương tiện - Chương trình đào tạo chất lượng cao,0,Ngành Cạnh tranh Cao
Truyền thông đại chúng,0,Ngành Cạnh tranh Cao
Trí tuệ Nhân tạo,0,Ngành Cạnh tranh Cao
Trí tuệ nhân tạo,1,Ngành Cạnh tranh Khá
Trí tuệ nhân tạo & khoa học dữ liệu,0,Ngành Cạnh tranh Cao
Trí tuệ nhân tạo (kỹ sư),0,Ngành Cạnh tranh Cao
Trí tuệ nhân tạo trong tài chính kế toán,0,Ngành Cạnh tranh Cao
Trí tuệ nhân tạo và Dữ liệu lớn (Ngành: CNTT),0,Ngành Cạnh tranh Cao
Trí tuệ nhân tạo và Internet vạn vật (Ngành: CNTT),0,Ngành Cạnh tranh Cao
Trí tuệ nhân tạo và Khoa học dữ liệu,0,Ngành Cạnh tranh Cao
Trí tuệ nhân tạo và giao thông thông minh,0,Ngành Cạnh tranh Cao
Trí tuệ nhân tạo và giao thông thông minh (tăng cường tiếng Anh),0,Ngành Cạnh tranh Cao
Trí tuệ nhân tạo và khoa học dữ liệu,0,Ngành Cạnh tranh Cao
Trí tuệ nhân tạo vạn vật (AIoT) (ngành Kỹ thuật Điện tử viễn thông),0,Ngành Cạnh tranh Cao
Tài chính,1,Ngành Cạnh tranh Khá
Tài chính (dạy và học bằng tiếng Anh),0,Ngành Cạnh tranh Cao
Tài chính - CT tiên tiến TT2,0,Ngành Cạnh tranh Cao
Tài chính - Kế toán,0,Ngành Cạnh tranh Cao
Tài chính - Ngân hàng,1,Ngành Cạnh tranh Khá
Tài chính - Ngân hàng (02 chuyên ngành: Tài chính - Ngân hàng; Công nghệ tài chính),0,Ngành Cạnh tranh Cao
Tài chính - Ngân hàng (CTCLC),0,Ngành Cạnh tranh Cao
Tài chính - Ngân hàng (Chuyên ngành Tài chính quốc tế),0,Ngành Cạnh tranh Cao
Tài chính - Ngân hàng (Chương trình Tiếng Anh toàn phần (Định hướng quốc tế)),0,Ngành Cạnh tranh Cao
Tài chính - Ngân hàng (Chương trình đặc biệt),0,Ngành Cạnh tranh Cao
Tài chính - Ngân hàng (Công nghệ tài chính ngân hàng),0,Ngành Cạnh tranh Cao
Tài chính - Ngân hàng (Liên kết),0,Ngành Cạnh tranh Cao
Tài chính - Ngân hàng (Tiếng Anh),0,Ngành Cạnh tranh Cao
Tài chính - Ngân hàng (Tài chính - Ngân hàng thương mại - Chương trình định hướng chuyên sâu nghề nghiệp quốc tế - IPOP),0,Ngành Cạnh tranh Cao
Tài chính - Ngân hàng (Tài chính - Ngân hàng thương mại),0,Ngành Cạnh tranh Cao
Tài chính - Ngân hàng (Tài chính công),0,Ngành Cạnh tranh Cao
"Tài chính - Ngân hàng (Tài chính doanh nghiệp - Chương trình chuẩn, ngoại ngữ tiếng Anh)",0,Ngành Cạnh tranh Cao
Tài chính - Ngân hàng (chuyên ngành: Tài chính doanh nghiệp và Ngân hàng thương mại),0,Ngành Cạnh tranh Cao
Tài chính - Ngân hàng (chương trình tích hợp),0,Ngành Cạnh tranh Cao
Tài chính - Ngân hàng (dạy bằng tiếng Anh),0,Ngành Cạnh tranh Cao
"Tài chính - Ngân hàng (Đầu tư tài chính - Chương trình chuẩn, ngoại ngữ tiếng Anh)",0,Ngành Cạnh tranh Cao
Tài chính - Ngân hàng - Chương trình Tài chính - Ngân hàng (S - Tiêu chuẩn),0,Ngành Cạnh tranh Cao
Tài chính - Ngân hàng - Chương trình tiên tiến,0,Ngành Cạnh tranh Cao
Tài chính - Ngân hàng 1 (CN Thuế; Hải quan và Nghiệp vụ ngoại thương; Tài chính quốc tế,0,Ngành Cạnh tranh Cao
Tài chính - Ngân hàng 2 (CN Tài chính doanh nghiệp; Phân tích tài chính),0,Ngành Cạnh tranh Cao
Tài chính - Ngân hàng 3 (CN Ngân hàng; Đầu tư tài chính),0,Ngành Cạnh tranh Cao
Tài chính - Ngân hàng Chương trình Tiên tiến,0,Ngành Cạnh tranh Cao
Tài chính - ngân hàng,0,Ngành Cạnh tranh Cao
Tài chính -Ngân hàng,0,Ngành Cạnh tranh Cao
Tài chính Ngân hàng,0,Ngành Cạnh tranh Cao
Tài chính bảo hiểm,0,Ngành Cạnh tranh Cao
Tài chính công,0,Ngành Cạnh tranh Cao
Tài chính doanh nghiệp,0,Ngành Cạnh tranh Cao
Tài chính doanh nghiệp (Theo định hướng ACCA),0,Ngành Cạnh tranh Cao
Tài chính doanh nghiệp - CT CLC3,0,Ngành Cạnh tranh Cao
Tài chính ngân hàng,0,Ngành Cạnh tranh Cao
Tài chính ngân hàng & Luật (Chương trình chuẩn nhận cùng lúc hai bằng cử nhân),0,Ngành Cạnh tranh Cao
Tài chính ngân hàng (CT tăng cường TA),0,Ngành Cạnh tranh Cao
Tài chính ngân hàng - Chương trình dự bị đại học bằng tiếng Anh,0,Ngành Cạnh tranh Cao
Tài chính ngân hàng - Chương trình đại học bằng tiếng Anh,0,Ngành Cạnh tranh Cao
"Tài chính ngân hàng -CTLKĐH Flinders, úc",0,Ngành Cạnh tranh Cao
Tài chính quốc tế,1,Ngành Cạnh tranh Khá
Tài chính và Kế toán (BFA),0,Ngành Cạnh tranh Cao
Tài chính và kiểm soát (song bằng 3+1) - Chương trình dự bị liên kết Đại học khoa học ứng dụng Saxion (Hà Lan),0,Ngành Cạnh tranh Cao
Tài chính và kiểm soát (song bằng 3+1) - Chương trình liên kết Đại học khoa học ứng dụng Saxion (Hà Lan),0,Ngành Cạnh tranh Cao
Tài chính và Đầu tư (BFI)/ngành TC-NH,0,Ngành Cạnh tranh Cao
Tài chính – Ngân hàng,1,Ngành Cạnh tranh Khá
Tài chính – Ngân hàng (CS Hà Nội),0,Ngành Cạnh tranh Cao
Tài chính – Ngân hàng (CS Nam Định),0,Ngành Cạnh tranh Cao
Tài chính – Ngân hàng (Chương trình Tài chính - Ngân hàng - Bảo hiểm do ĐH Toulon (Pháp) và HUB mỗi bên cấp một bằng cử nhân),0,Ngành Cạnh tranh Cao
"Tài chính – Ngân hàng Sunderland, Anh (Cấp song bằng)",0,Ngành Cạnh tranh Cao
Tài chính – Ngân hàng TABP (Chương trình định hướng công nghệ tài chính và chuyển đổi số),0,Ngành Cạnh tranh Cao
Tài chính – ngân hàng,0,Ngành Cạnh tranh Cao
Tài nguyên nước và môi trường (Thủy văn học),0,Ngành Cạnh tranh Cao
Tài nguyên và Du lịch Sinh thái,0,Ngành Cạnh tranh Cao
Tài nguyên và môi trường nước,0,Ngành Cạnh tranh Cao
Tài năng Khoa học máy tính,0,Ngành Cạnh tranh Cao
Tâm lí học,0,Ngành Cạnh tranh Cao
Tâm lí học (Định hướng lâm sàng),0,Ngành Cạnh tranh Cao
Tâm lý học,1,Ngành Cạnh tranh Khá
"Tâm lý học (Tham vấn và trị liệu tâm lý - Chương trình chuẩn, ngoại ngữ tiếng Anh)",0,Ngành Cạnh tranh Cao
Tâm lý học (Tâm lý học trường học),0,Ngành Cạnh tranh Cao
Tâm lý học giáo dục,0,Ngành Cạnh tranh Cao
Tâm lý học giáo dục (đào tạo bằng tiếng Việt),0,Ngành Cạnh tranh Cao
"Tâm lý học, gồm các chuyên ngành: Tâm lý học trường học và tổ chức ; Tâm lý học lâm sàng",0,Ngành Cạnh tranh Cao
Tôn giáo học,0,Ngành Cạnh tranh Cao
Tổ chức hoạt động nghệ thuật,0,Ngành Cạnh tranh Cao
Tổ chức sự kiện văn hóa,0,Ngành Cạnh tranh Cao
Tự động hóa,0,Ngành Cạnh tranh Cao
Tự động hóa gồm 02 chuyên ngành: Công nghệ kỹ thuật điều khiển và tự động hóa; Robot và hệ thống điều khiển thông minh,0,Ngành Cạnh tranh Cao
Tự động hóa gồm 02 chuyên ngành: Công nghệ kỹ thuật điều khiển và tự động hóa; Robot và hệ thống điều khiển thông minh (CT tăng cường TA),0,Ngành Cạnh tranh Cao
Tự động hóa hệ thống điện,0,Ngành Cạnh tranh Cao
Tự động hóa và Tin học,0,Ngành Cạnh tranh Cao
Vi mạch bán dẫn,0,Ngành Cạnh tranh Cao
Việt Nam học,1,Ngành Cạnh tranh Khá
Việt Nam học (Chuyên ngành Du lịch),0,Ngành Cạnh tranh Cao
Việt Nam học (Hướng dẫn du lịch),0,Ngành Cạnh tranh Cao
Việt Nam học (Tuyển sinh người Việt Nam),0,Ngành Cạnh tranh Cao
Việt Nam học (Văn hóa du lịch),0,Ngành Cạnh tranh Cao
Việt Nam học (chuyên ngành Văn hóa du lịch),0,Ngành Cạnh tranh Cao
Văn hoá học,0,Ngành Cạnh tranh Cao
Văn hoá học (Văn hóa - Truyền thông),0,Ngành Cạnh tranh Cao
Văn hóa các dân tộc thiểu số Việt Nam,0,Ngành Cạnh tranh Cao
Văn hóa du lịch,0,Ngành Cạnh tranh Cao
Văn hóa học,1,Ngành Cạnh tranh Khá
"Văn hóa học, chuyên ngành Công nghiệp Văn hóa",0,Ngành Cạnh tranh Cao
"Văn hóa học, chuyên ngành Truyền thông Văn hóa",0,Ngành Cạnh tranh Cao
"Văn hóa học, chuyên ngành Văn hóa Việt Nam",0,Ngành Cạnh tranh Cao
Văn hóa truyền thông,0,Ngành Cạnh tranh Cao
Văn hóa và truyền thông xuyên quốc gia,0,Ngành Cạnh tranh Cao
Văn hóa đối ngoại,0,Ngành Cạnh tranh Cao
Văn học,1,Ngành Cạnh tranh Khá
Văn học (Báo chí - Truyền thông),0,Ngành Cạnh tranh Cao
Văn học (CTĐT Giáo viên),0,Ngành Cạnh tranh Cao
"Văn học (Ngữ văn tổng hợp, Ngữ văn báo chí)",0,Ngành Cạnh tranh Cao
Văn học (Văn báo chí truyền thông),0,Ngành Cạnh tranh Cao
Văn học (Ứng dụng),0,Ngành Cạnh tranh Cao
Vật liệu thông minh và trí tuệ nhân tạo,0,Ngành Cạnh tranh Cao
Vật liệu tiên tiến và Công nghệ nano,0,Ngành Cạnh tranh Cao
Vật lí học (vật lí bán dẫn và kỹ thuật) (mới),0,Ngành Cạnh tranh Cao
Vật lý (CTĐT Giáo viên),0,Ngành Cạnh tranh Cao
Vật lý Y khoa,0,Ngành Cạnh tranh Cao
Vật lý học,1,Ngành Cạnh tranh Khá
Vật lý học (CT TCTA),0,Ngành Cạnh tranh Cao
Vật lý kỹ thuật,1,Ngành Cạnh tranh Khá
"Vật lý kỹ thuật (định hướng công nghệ bán dẫn và cảm biến, đo lường) (đào tạo bằng tiếng Việt)",0,Ngành Cạnh tranh Cao
Vật lý y khoa,1,Ngành Cạnh tranh Khá
Xây dựng Dân dụng và Công nghiệp (ngành Kỹ thuật xây dựng),0,Ngành Cạnh tranh Cao
Xây dựng công trình ngầm dô thị (Chuyên ngành thuộc ngành Kỹ thuật xây dựng),0,Ngành Cạnh tranh Cao
Xây dựng công trình ngầm thành phố và Hệ thống tàu điện ngầm,0,Ngành Cạnh tranh Cao
Xây dựng công trình thủy,0,Ngành Cạnh tranh Cao
Xây dựng dân dụng và công nghiệp,0,Ngành Cạnh tranh Cao
Xây dựng dân dụng và công nghiệp (Chuyên ngành thuộc ngành Kỹ thuật xâv dựng),0,Ngành Cạnh tranh Cao
Xây dựng và phát triển cảng HK (Ngành: CNKT Công trình xây dựng),0,Ngành Cạnh tranh Cao
Xây dựng và quản lý công trình thủy (Kỹ thuật xây dựng công trình thủy),0,Ngành Cạnh tranh Cao
Xây dựng và quản lý hạ tầng đô thị,0,Ngành Cạnh tranh Cao
Xây dựng và quản lý hạ tầng đô thị (Kỹ thuật cơ sở hạ tầng),0,Ngành Cạnh tranh Cao
Xây dựng và quản lý đô thị thông minh,0,Ngành Cạnh tranh Cao
Xây dựng Đàng và chính quyền nhà nước,0,Ngành Cạnh tranh Cao
Xây dựng Đảng và Chính quyền Nhà nước,0,Ngành Cạnh tranh Cao
Xây dựng Đảng và Chính quyền Nhà nước (miền Bắc),0,Ngành Cạnh tranh Cao
Xây dựng Đảng và Chính quyền Nhà nước (miền Nam),0,Ngành Cạnh tranh Cao
Xây dựng Đảng và Chính quyền nhà nước,0,Ngành Cạnh tranh Cao
Xây dựng Đảng và chính quyền nhà nước,0,Ngành Cạnh tranh Cao
"Xây dựng Đảng và chính quyền nhà nước (Thí sinh Nam, miền Bắc)",0,Ngành Cạnh tranh Cao
"Xây dựng Đảng và chính quyền nhà nước (Thí sinh Nam, miền Nam)",0,Ngành Cạnh tranh Cao
"Xây dựng Đảng và chính quyền nhà nước (Thí sinh Nữ, miền Bắc)",0,Ngành Cạnh tranh Cao
"Xây dựng Đảng và chính quyền nhà nước (Thí sinh Nữ, miền Nam)",0,Ngành Cạnh tranh Cao
Xã hội học,1,Ngành Cạnh tranh Khá
Xã hội học (mới),0,Ngành Cạnh tranh Cao
Xã hội học - Chương trình tiên tiến,0,Ngành Cạnh tranh Cao
Y Khoa,0,Ngành Cạnh tranh Cao
Y học Cổ truyền,0,Ngành Cạnh tranh Cao
Y học cổ truyền,0,Ngành Cạnh tranh Cao
Y học dự phòng,0,Ngành Cạnh tranh Cao
Y khoa,1,Ngành Cạnh tranh Khá
Y khoa (Bác sĩ Đa khoa),0,Ngành Cạnh tranh Cao
Y khoa (Bác sĩ đa khoa),0,Ngành Cạnh tranh Cao
Y khoa Phân hiệu Thanh Hóa,0,Ngành Cạnh tranh Cao
Y sinh học TDTT,0,Ngành Cạnh tranh Cao
Y sinh học thể dục thể thao,0,Ngành Cạnh tranh Cao
Y tế công cộng,0,Ngành Cạnh tranh Cao
kinh doanh thương mại,0,Ngành Cạnh tranh Cao
kỹ thuật điện tử viễn thông,0,Ngành Cạnh tranh Cao
Âm nhạc,0,Ngành Cạnh tranh Cao
Âm nhạc học,0,Ngành Cạnh tranh Cao
Âm thanh điện ảnh – truyền hình,0,Ngành Cạnh tranh Cao
Điêu khắc,1,Ngành Cạnh tranh Khá
Điều dưỡng,1,Ngành Cạnh tranh Khá
"Điều dưỡng (Chương trình chuẩn, ngoại ngữ tiếng Nhật)",0,Ngành Cạnh tranh Cao
Điều dưỡng Nha khoa,0,Ngành Cạnh tranh Cao
Điều dưỡng Phân hiệu Thanh Hóa,0,Ngành Cạnh tranh Cao
Điều dưỡng chuyên ngành Gây mê hồi sức,0,Ngành Cạnh tranh Cao
Điều dưỡng gây mê hồi sức,0,Ngành Cạnh tranh Cao
Điều dưỡng nha khoa,0,Ngành Cạnh tranh Cao
Điều dưỡng đa khoa,0,Ngành Cạnh tranh Cao
Điều khiển thông minh và Tự động hóa – BICA,0,Ngành Cạnh tranh Cao
Điều khiển thông minh và tự động hóa,0,Ngành Cạnh tranh Cao
Điều khiển tàu biển,0,Ngành Cạnh tranh Cao
Điều khiển tàu biển (Chọn),0,Ngành Cạnh tranh Cao
Điện công nghiệp và dân dụng,0,Ngành Cạnh tranh Cao
Điện lạnh và điều hòa không khí,0,Ngành Cạnh tranh Cao
Điện tử - Viễn thông - hợp tác với ĐH Leibniz Hannover (Đức),0,Ngành Cạnh tranh Cao
Điện tử - viễn thông,0,Ngành Cạnh tranh Cao
Điện tử viễn thông,0,Ngành Cạnh tranh Cao
Điện tử viễn thông và Trí tuệ nhân tạo (Ngành: CNKT Điện tử viễn thông),0,Ngành Cạnh tranh Cao
Điện tử ứng dụng và Trí tuệ nhân tạo (AI) (Ngành: CNKT Điện tử viễn thông),0,Ngành Cạnh tranh Cao
Điện tự động công nghiệp,0,Ngành Cạnh tranh Cao
Điện tự động công nghiệp (NC),0,Ngành Cạnh tranh Cao
Điện tự động cảng HK (Ngành: CNKT Điều khiển và tự động hóa),0,Ngành Cạnh tranh Cao
Điện tự động giao thông vận tải,0,Ngành Cạnh tranh Cao
Điện ảnh và nghệ thuật đại chúng,0,Ngành Cạnh tranh Cao
Đá quý Đá mỹ nghệ,0,Ngành Cạnh tranh Cao
Đóng tàu và công trình ngoài khơi,0,Ngành Cạnh tranh Cao
Đô thị học,0,Ngành Cạnh tranh Cao
Đông Nam Á học,0,Ngành Cạnh tranh Cao
Đông Nam á học,0,Ngành Cạnh tranh Cao
Đông Phương học,0,Ngành Cạnh tranh Cao
Đông phương học,1,Ngành Cạnh tranh Khá
"Đông phương học (Hàn Quốc học, Nhật Bản học)",0,Ngành Cạnh tranh Cao
Đông phương học (Ngôn ngữ và văn hóa Hàn Quốc - Chương trình chuẩn nhận hai bằng cử nhân và thạc sĩ),0,Ngành Cạnh tranh Cao
"Đông phương học (Ngôn ngữ và văn hóa Hàn Quốc - Chương trình chuẩn, ngoại ngữ tiếng Anh/Nhật/Hàn/Trung)",0,Ngành Cạnh tranh Cao
Đông phương học (Ngôn ngữ và văn hóa Nhật Bản - Chương trình chuẩn nhận hai bằng cử nhân và thạc sĩ),0,Ngành Cạnh tranh Cao
"Đông phương học (Ngôn ngữ và văn hóa Nhật Bản - Chương trình chuẩn, ngoại ngữ tiếng Anh/Nhật/Hàn/Trung)",0,Ngành Cạnh tranh Cao
"Đông phương học (Phương pháp giảng dạy tiếng Hàn - Chương trình chuẩn, ngoại ngữ tiếng Anh/Nhật/Hàn/Trung)",0,Ngành Cạnh tranh Cao
"Đông phương học (Phương pháp giảng dạy tiếng Nhật - Chương trình chuẩn, ngoại ngữ tiếng Anh/Nhật/Hàn/Trung)",0,Ngành Cạnh tranh Cao
"Đông phương học (Văn hóa và truyền thông xuyên quốc gia - Chương trình chuẩn, ngoại ngữ tiếng Anh/Nhật/Hàn/Trung)",0,Ngành Cạnh tranh Cao
